"Country";"Year";"Age";"Medal";"Sex";"Season";"Count"
FRA;2000;35;NA;F;Summer;1
FRA;2000;36;NA;M;Summer;4
FRA;2000;36;NA;F;Summer;3
FRA;2000;36;Silver;M;Summer;1
FRA;2000;36;Silver;F;Summer;1
FRA;2000;37;NA;M;Summer;3
FRA;2000;37;NA;F;Summer;2
FRA;2000;38;NA;M;Summer;3
FRA;2000;38;NA;F;Summer;1
FRA;2000;39;NA;M;Summer;2
FRA;2000;41;NA;M;Summer;1
FRA;2000;41;NA;F;Summer;1
FRA;2000;41;Bronze;F;Summer;1
FRA;2000;42;NA;M;Summer;2
FRA;2000;46;NA;M;Summer;1
FRA;2002;17;NA;M;Winter;1
FRA;2002;17;NA;F;Winter;1
FRA;2002;19;NA;M;Winter;4
FRA;2002;20;NA;F;Winter;4
FRA;2002;21;NA;M;Winter;7
FRA;2002;21;NA;F;Winter;4
FRA;2002;22;NA;M;Winter;8
FRA;2002;22;NA;F;Winter;3
FRA;2002;23;NA;M;Winter;11
FRA;2002;23;NA;F;Winter;4
FRA;2002;24;NA;M;Winter;14
FRA;2002;24;Gold;M;Winter;1
FRA;2002;24;Bronze;M;Winter;1
FRA;2002;24;Silver;F;Winter;1
FRA;2002;25;NA;M;Winter;10
FRA;2002;25;NA;F;Winter;2
FRA;2002;25;Silver;F;Winter;1
FRA;2002;26;NA;M;Winter;19
FRA;2002;26;NA;F;Winter;3
FRA;2002;26;Gold;F;Winter;2
FRA;2002;26;Silver;F;Winter;1
FRA;2002;27;NA;M;Winter;14
FRA;2002;27;NA;F;Winter;10
FRA;2002;27;Bronze;M;Winter;2
FRA;2002;27;Silver;M;Winter;1
FRA;2002;28;NA;M;Winter;10
FRA;2002;28;NA;F;Winter;4
FRA;2002;28;Gold;F;Winter;1
FRA;2002;29;NA;M;Winter;5
FRA;2002;29;NA;F;Winter;4
FRA;2002;29;Gold;M;Winter;1
FRA;2002;29;Silver;M;Winter;1
FRA;2002;30;NA;M;Winter;2
FRA;2002;30;Bronze;M;Winter;1
FRA;2002;31;NA;M;Winter;3
FRA;2002;32;NA;M;Winter;1
FRA;2002;33;NA;M;Winter;2
FRA;2002;34;NA;M;Winter;4
FRA;2002;34;Bronze;M;Winter;1
FRA;2002;35;NA;M;Winter;1
FRA;2002;35;NA;F;Winter;4
FRA;2002;36;NA;M;Winter;1
FRA;2002;38;NA;M;Winter;1
FRA;2004;15;NA;F;Summer;16
FRA;2004;16;NA;F;Summer;5
FRA;2004;16;Gold;F;Summer;1
FRA;2004;17;NA;F;Summer;3
FRA;2004;17;Gold;F;Summer;1
FRA;2004;17;Bronze;F;Summer;1
FRA;2004;17;Silver;F;Summer;1
FRA;2004;18;NA;M;Summer;4
FRA;2004;19;NA;M;Summer;9
FRA;2004;19;NA;F;Summer;8
FRA;2004;19;Bronze;F;Summer;1
FRA;2004;20;NA;M;Summer;8
FRA;2004;20;NA;F;Summer;4
FRA;2004;21;NA;M;Summer;13
FRA;2004;21;NA;F;Summer;4
FRA;2004;22;NA;M;Summer;8
FRA;2004;22;NA;F;Summer;12
FRA;2004;22;Bronze;M;Summer;2
FRA;2004;22;Silver;F;Summer;1
FRA;2004;23;NA;M;Summer;30
FRA;2004;23;NA;F;Summer;9
FRA;2004;23;Gold;M;Summer;3
FRA;2004;23;Bronze;F;Summer;2
FRA;2004;23;Silver;F;Summer;1
FRA;2004;24;NA;M;Summer;29
FRA;2004;24;NA;F;Summer;14
FRA;2004;24;Gold;M;Summer;3
FRA;2004;24;Bronze;M;Summer;1
FRA;2004;24;Bronze;F;Summer;1
FRA;2004;25;NA;M;Summer;19
FRA;2004;25;NA;F;Summer;15
FRA;2004;25;Bronze;F;Summer;2
FRA;2004;25;Silver;M;Summer;1
FRA;2004;25;Silver;F;Summer;1
FRA;2004;26;NA;M;Summer;15
FRA;2004;26;NA;F;Summer;5
FRA;2004;26;Gold;M;Summer;3
FRA;2004;26;Gold;F;Summer;1
FRA;2004;26;Bronze;M;Summer;2
FRA;2004;26;Bronze;F;Summer;1
FRA;2004;26;Silver;M;Summer;1
FRA;2004;27;NA;M;Summer;17
FRA;2004;27;NA;F;Summer;8
FRA;2004;27;Gold;M;Summer;2
FRA;2004;27;Bronze;F;Summer;1
FRA;2004;28;NA;M;Summer;16
FRA;2004;28;NA;F;Summer;13
FRA;2004;28;Silver;M;Summer;1
FRA;2004;28;Silver;F;Summer;1
FRA;2004;29;NA;M;Summer;15
FRA;2004;29;NA;F;Summer;7
FRA;2004;29;Gold;M;Summer;1
FRA;2004;30;NA;M;Summer;9
FRA;2004;30;NA;F;Summer;10
FRA;2004;30;Gold;M;Summer;2
FRA;2004;30;Bronze;F;Summer;2
FRA;2004;31;NA;M;Summer;26
FRA;2004;31;NA;F;Summer;2
FRA;2004;31;Gold;M;Summer;1
FRA;2004;31;Bronze;M;Summer;2
FRA;2004;31;Silver;M;Summer;1
FRA;2004;32;NA;M;Summer;10
FRA;2004;32;NA;F;Summer;6
FRA;2004;32;Gold;M;Summer;1
FRA;2004;32;Bronze;M;Summer;1
FRA;2004;32;Bronze;F;Summer;1
FRA;2004;32;Silver;F;Summer;1
FRA;2004;33;NA;M;Summer;10
FRA;2004;33;NA;F;Summer;2
FRA;2004;33;Bronze;F;Summer;1
FRA;2004;34;NA;M;Summer;3
FRA;2004;34;NA;F;Summer;2
FRA;2004;35;NA;M;Summer;4
FRA;2004;36;NA;M;Summer;1
FRA;2004;36;NA;F;Summer;1
FRA;2004;36;Bronze;M;Summer;1
FRA;2004;37;NA;M;Summer;2
FRA;2004;37;NA;F;Summer;2
FRA;2004;39;NA;F;Summer;1
FRA;2004;44;NA;M;Summer;2
FRA;2004;44;Gold;M;Summer;1
FRA;2004;45;NA;M;Summer;4
FRA;2004;45;NA;F;Summer;4
FRA;2004;50;NA;M;Summer;1
FRA;2004;50;Gold;M;Summer;1
FRA;2006;17;NA;M;Winter;2
FRA;2006;17;NA;F;Winter;3
FRA;2006;18;NA;M;Winter;1
FRA;2006;19;NA;M;Winter;5
FRA;2006;20;NA;F;Winter;3
FRA;2006;21;NA;M;Winter;7
FRA;2006;21;NA;F;Winter;3
FRA;2006;21;Bronze;M;Winter;1
FRA;2006;22;NA;M;Winter;1
FRA;2006;22;NA;F;Winter;3
FRA;2006;22;Silver;M;Winter;1
FRA;2006;23;NA;M;Winter;3
FRA;2006;23;NA;F;Winter;8
FRA;2006;24;NA;M;Winter;4
FRA;2006;24;NA;F;Winter;10
FRA;2006;24;Bronze;F;Winter;1
FRA;2006;25;NA;M;Winter;6
FRA;2006;25;NA;F;Winter;6
FRA;2006;25;Bronze;F;Winter;1
FRA;2006;26;NA;M;Winter;4
FRA;2006;26;NA;F;Winter;4
FRA;2006;26;Bronze;F;Winter;1
FRA;2006;27;NA;M;Winter;9
FRA;2006;27;NA;F;Winter;5
FRA;2006;27;Bronze;M;Winter;1
FRA;2006;28;NA;M;Winter;7
FRA;2006;28;NA;F;Winter;2
FRA;2006;28;Gold;M;Winter;1
FRA;2006;28;Bronze;M;Winter;1
FRA;2006;29;NA;M;Winter;7
FRA;2006;29;NA;F;Winter;1
FRA;2006;29;Gold;M;Winter;1
FRA;2006;30;NA;M;Winter;10
FRA;2006;30;NA;F;Winter;6
FRA;2006;30;Bronze;F;Winter;1
FRA;2006;31;NA;M;Winter;11
FRA;2006;31;NA;F;Winter;7
FRA;2006;31;Gold;F;Winter;1
FRA;2006;31;Bronze;M;Winter;2
FRA;2006;31;Bronze;F;Winter;1
FRA;2006;32;NA;M;Winter;1
FRA;2006;32;NA;F;Winter;2
FRA;2006;32;Silver;M;Winter;1
FRA;2006;38;NA;M;Winter;3
FRA;2008;15;NA;F;Summer;10
FRA;2008;16;NA;F;Summer;5
FRA;2008;17;NA;F;Summer;3
FRA;2008;18;NA;F;Summer;17
FRA;2008;19;NA;M;Summer;1
FRA;2008;19;NA;F;Summer;4
FRA;2008;19;Bronze;M;Summer;1
FRA;2008;20;NA;M;Summer;5
FRA;2008;20;NA;F;Summer;3
FRA;2008;21;NA;M;Summer;17
FRA;2008;21;NA;F;Summer;13
FRA;2008;21;Bronze;M;Summer;1
FRA;2008;21;Silver;M;Summer;2
FRA;2008;22;NA;M;Summer;20
FRA;2008;22;NA;F;Summer;11
FRA;2008;22;Gold;M;Summer;1
FRA;2008;22;Bronze;M;Summer;1
FRA;2008;22;Silver;M;Summer;3
FRA;2008;22;Silver;F;Summer;1
FRA;2008;23;NA;M;Summer;16
FRA;2008;23;NA;F;Summer;10
FRA;2008;23;Gold;M;Summer;1
FRA;2008;23;Bronze;M;Summer;2
FRA;2008;23;Silver;M;Summer;2
FRA;2008;24;NA;M;Summer;11
FRA;2008;24;NA;F;Summer;9
FRA;2008;24;Gold;M;Summer;1
FRA;2008;24;Bronze;M;Summer;3
FRA;2008;24;Bronze;F;Summer;2
FRA;2008;24;Silver;M;Summer;3
FRA;2008;25;NA;M;Summer;19
FRA;2008;25;NA;F;Summer;10
FRA;2008;25;Gold;M;Summer;2
FRA;2008;25;Bronze;M;Summer;3
FRA;2008;25;Silver;M;Summer;2
FRA;2008;26;NA;M;Summer;13
FRA;2008;26;NA;F;Summer;15
FRA;2008;26;Gold;M;Summer;1
FRA;2008;26;Bronze;M;Summer;3
FRA;2008;26;Silver;M;Summer;1
FRA;2008;27;NA;M;Summer;10
FRA;2008;27;NA;F;Summer;7
FRA;2008;27;Gold;M;Summer;5
FRA;2008;27;Bronze;M;Summer;2
FRA;2008;27;Bronze;F;Summer;2
FRA;2008;27;Silver;M;Summer;5
FRA;2008;27;Silver;F;Summer;1
FRA;2008;28;NA;M;Summer;27
FRA;2008;28;NA;F;Summer;7
FRA;2008;28;Gold;M;Summer;1
FRA;2008;28;Bronze;M;Summer;2
FRA;2008;28;Bronze;F;Summer;2
FRA;2008;28;Silver;M;Summer;1
FRA;2008;29;NA;M;Summer;7
FRA;2008;29;NA;F;Summer;14
FRA;2008;29;Bronze;M;Summer;2
FRA;2008;29;Silver;M;Summer;1
FRA;2008;30;NA;M;Summer;10
FRA;2008;30;NA;F;Summer;4
FRA;2008;30;Gold;M;Summer;2
FRA;2008;30;Gold;F;Summer;1
FRA;2008;30;Silver;M;Summer;1
FRA;2008;31;NA;M;Summer;4
FRA;2008;31;NA;F;Summer;2
FRA;2008;31;Gold;M;Summer;4
FRA;2008;31;Silver;M;Summer;1
FRA;2008;32;NA;M;Summer;7
FRA;2008;32;NA;F;Summer;6
FRA;2008;32;Gold;M;Summer;2
FRA;2008;33;NA;M;Summer;3
FRA;2008;33;NA;F;Summer;6
FRA;2008;33;Gold;M;Summer;2
FRA;2008;34;NA;M;Summer;1
FRA;2008;34;NA;F;Summer;5
FRA;2008;34;Bronze;M;Summer;1
FRA;2008;34;Bronze;F;Summer;1
FRA;2008;35;NA;M;Summer;9
FRA;2008;35;NA;F;Summer;1
FRA;2008;35;Gold;M;Summer;1
FRA;2008;36;NA;M;Summer;7
FRA;2008;36;NA;F;Summer;3
FRA;2008;37;NA;M;Summer;4
FRA;2008;37;NA;F;Summer;2
FRA;2008;38;NA;M;Summer;1
FRA;2008;38;Gold;M;Summer;1
FRA;2008;39;NA;M;Summer;1
FRA;2008;40;NA;M;Summer;1
FRA;2008;42;NA;F;Summer;1
FRA;2008;46;NA;M;Summer;2
FRA;2008;48;NA;M;Summer;1
FRA;2008;49;NA;F;Summer;4
FRA;2008;51;NA;M;Summer;2
FRA;2010;18;NA;M;Winter;3
FRA;2010;18;NA;F;Winter;1
FRA;2010;19;NA;M;Winter;1
FRA;2010;19;NA;F;Winter;1
FRA;2010;20;NA;M;Winter;2
FRA;2010;20;NA;F;Winter;3
FRA;2010;21;NA;M;Winter;9
FRA;2010;21;NA;F;Winter;11
FRA;2010;21;Bronze;M;Winter;1
FRA;2010;21;Bronze;F;Winter;1
FRA;2010;21;Silver;M;Winter;1
FRA;2010;21;Silver;F;Winter;1
FRA;2010;22;NA;M;Winter;4
FRA;2010;22;NA;F;Winter;1
FRA;2010;23;NA;M;Winter;12
FRA;2010;23;NA;F;Winter;5
FRA;2010;23;Gold;M;Winter;1
FRA;2010;23;Bronze;F;Winter;2
FRA;2010;23;Silver;F;Winter;1
FRA;2010;24;NA;M;Winter;17
FRA;2010;24;NA;F;Winter;9
FRA;2010;24;Gold;M;Winter;1
FRA;2010;24;Bronze;M;Winter;1
FRA;2010;25;NA;M;Winter;17
FRA;2010;26;NA;M;Winter;13
FRA;2010;26;NA;F;Winter;6
FRA;2010;27;NA;M;Winter;9
FRA;2010;27;NA;F;Winter;5
FRA;2010;28;NA;M;Winter;2
FRA;2010;28;NA;F;Winter;3
FRA;2010;29;NA;M;Winter;7
FRA;2010;29;NA;F;Winter;1
FRA;2010;30;NA;M;Winter;3
FRA;2010;30;NA;F;Winter;4
FRA;2010;30;Silver;F;Winter;1
FRA;2010;31;NA;M;Winter;3
FRA;2010;31;NA;F;Winter;3
FRA;2010;31;Silver;F;Winter;1
FRA;2010;32;NA;M;Winter;6
FRA;2010;33;NA;M;Winter;2
FRA;2010;33;NA;F;Winter;1
FRA;2010;34;NA;M;Winter;7
FRA;2010;34;NA;F;Winter;3
FRA;2010;34;Silver;F;Winter;1
FRA;2010;35;NA;F;Winter;5
FRA;2010;36;Bronze;M;Winter;1
FRA;2010;37;NA;M;Winter;1
FRA;2010;37;NA;F;Winter;1
FRA;2010;38;NA;M;Winter;1
FRA;2012;15;NA;F;Summer;5
FRA;2012;16;NA;F;Summer;2
FRA;2012;17;NA;F;Summer;6
FRA;2012;17;Bronze;F;Summer;1
FRA;2012;18;NA;M;Summer;2
FRA;2012;18;NA;F;Summer;11
FRA;2012;19;NA;M;Summer;1
FRA;2012;19;NA;F;Summer;3
FRA;2012;20;NA;M;Summer;10
FRA;2012;20;NA;F;Summer;8
FRA;2012;20;Gold;M;Summer;2
FRA;2012;20;Bronze;M;Summer;1
FRA;2012;20;Bronze;F;Summer;1
FRA;2012;20;Silver;M;Summer;2
FRA;2012;21;NA;M;Summer;2
FRA;2012;21;NA;F;Summer;5
FRA;2012;21;Gold;M;Summer;1
FRA;2012;21;Bronze;F;Summer;2
FRA;2012;22;NA;M;Summer;11
FRA;2012;22;NA;F;Summer;13
FRA;2012;22;Gold;F;Summer;1
FRA;2012;22;Bronze;M;Summer;1
FRA;2012;22;Bronze;F;Summer;2
FRA;2012;22;Silver;F;Summer;1
FRA;2012;23;NA;M;Summer;10
FRA;2012;23;NA;F;Summer;10
FRA;2012;23;Gold;M;Summer;2
FRA;2012;23;Gold;F;Summer;1
FRA;2012;23;Bronze;M;Summer;1
FRA;2012;23;Bronze;F;Summer;1
FRA;2012;24;NA;M;Summer;14
FRA;2012;24;NA;F;Summer;8
FRA;2012;24;Gold;M;Summer;3
FRA;2012;24;Bronze;M;Summer;1
FRA;2012;24;Bronze;F;Summer;1
FRA;2012;24;Silver;M;Summer;3
FRA;2012;24;Silver;F;Summer;1
FRA;2012;25;NA;M;Summer;20
FRA;2012;25;NA;F;Summer;18
FRA;2012;25;Gold;M;Summer;1
FRA;2012;25;Bronze;M;Summer;1
FRA;2012;25;Bronze;F;Summer;2
FRA;2012;25;Silver;M;Summer;1
FRA;2012;25;Silver;F;Summer;4
FRA;2012;26;NA;M;Summer;12
FRA;2012;26;NA;F;Summer;8
FRA;2012;26;Gold;M;Summer;2
FRA;2012;26;Bronze;M;Summer;2
FRA;2012;26;Silver;M;Summer;1
FRA;2012;26;Silver;F;Summer;2
FRA;2012;27;NA;M;Summer;19
FRA;2012;27;NA;F;Summer;13
FRA;2012;27;Gold;M;Summer;2
FRA;2012;27;Bronze;M;Summer;1
FRA;2012;27;Silver;M;Summer;4
FRA;2012;27;Silver;F;Summer;2
FRA;2012;28;NA;M;Summer;9
FRA;2012;28;NA;F;Summer;7
FRA;2012;28;Gold;M;Summer;3
FRA;2012;28;Silver;M;Summer;2
FRA;2012;28;Silver;F;Summer;2
FRA;2012;29;NA;M;Summer;14
FRA;2012;29;NA;F;Summer;5
FRA;2012;29;Gold;M;Summer;1
FRA;2012;29;Gold;F;Summer;1
FRA;2012;29;Bronze;M;Summer;1
FRA;2012;29;Bronze;F;Summer;1
FRA;2012;29;Silver;M;Summer;1
FRA;2012;29;Silver;F;Summer;1
FRA;2012;30;NA;M;Summer;12
FRA;2012;30;NA;F;Summer;4
FRA;2012;30;Gold;M;Summer;1
FRA;2012;30;Gold;F;Summer;1
FRA;2012;30;Bronze;M;Summer;1
FRA;2012;30;Silver;F;Summer;1
FRA;2012;31;NA;M;Summer;15
FRA;2012;31;NA;F;Summer;5
FRA;2012;32;NA;M;Summer;13
FRA;2012;32;NA;F;Summer;5
FRA;2012;32;Gold;M;Summer;1
FRA;2012;32;Silver;M;Summer;1
FRA;2012;33;NA;M;Summer;8
FRA;2012;33;NA;F;Summer;5
FRA;2012;33;Silver;F;Summer;1
FRA;2012;34;NA;M;Summer;2
FRA;2012;34;NA;F;Summer;2
FRA;2012;34;Gold;M;Summer;2
FRA;2012;35;NA;M;Summer;2
FRA;2012;35;Gold;M;Summer;3
FRA;2012;36;NA;M;Summer;2
FRA;2012;36;NA;F;Summer;3
FRA;2012;36;Gold;M;Summer;2
FRA;2012;37;NA;M;Summer;2
FRA;2012;37;NA;F;Summer;2
FRA;2012;38;NA;F;Summer;1
FRA;2012;38;Bronze;F;Summer;1
FRA;2012;40;NA;M;Summer;4
FRA;2012;40;NA;F;Summer;1
FRA;2012;41;NA;M;Summer;1
FRA;2012;43;NA;M;Summer;2
FRA;2012;44;NA;M;Summer;3
FRA;2012;46;NA;F;Summer;1
FRA;2012;49;NA;M;Summer;2
FRA;2014;15;NA;F;Winter;1
FRA;2014;17;NA;M;Winter;1
FRA;2014;17;NA;F;Winter;1
FRA;2014;18;NA;F;Winter;1
FRA;2014;18;Bronze;F;Winter;1
FRA;2014;19;NA;F;Winter;4
FRA;2014;19;Bronze;F;Winter;1
FRA;2014;20;NA;M;Winter;4
FRA;2014;20;NA;F;Winter;3
FRA;2014;21;NA;M;Winter;2
FRA;2014;21;NA;F;Winter;3
FRA;2014;22;NA;M;Winter;14
FRA;2014;22;NA;F;Winter;6
FRA;2014;22;Bronze;M;Winter;1
FRA;2014;23;NA;M;Winter;3
FRA;2014;23;NA;F;Winter;4
FRA;2014;24;NA;M;Winter;12
FRA;2014;24;NA;F;Winter;4
FRA;2014;24;Gold;M;Winter;1
FRA;2014;24;Bronze;M;Winter;1
FRA;2014;25;NA;M;Winter;15
FRA;2014;25;NA;F;Winter;9
FRA;2014;25;Gold;M;Winter;2
FRA;2014;25;Bronze;M;Winter;1
FRA;2014;25;Silver;M;Winter;2
FRA;2014;26;NA;M;Winter;4
FRA;2014;26;NA;F;Winter;9
FRA;2014;26;Gold;M;Winter;1
FRA;2014;26;Bronze;M;Winter;1
FRA;2014;27;NA;M;Winter;11
FRA;2014;27;NA;F;Winter;10
FRA;2014;27;Bronze;M;Winter;1
FRA;2014;28;NA;M;Winter;17
FRA;2014;28;NA;F;Winter;8
FRA;2014;28;Bronze;M;Winter;1
FRA;2014;29;NA;M;Winter;11
FRA;2014;29;NA;F;Winter;4
FRA;2014;29;Silver;M;Winter;1
FRA;2014;29;Silver;F;Winter;1
FRA;2014;30;NA;M;Winter;4
FRA;2014;30;NA;F;Winter;2
FRA;2014;30;Bronze;M;Winter;1
FRA;2014;31;NA;M;Winter;4
FRA;2014;32;NA;M;Winter;1
FRA;2014;33;NA;M;Winter;8
FRA;2014;33;Bronze;M;Winter;1
FRA;2014;34;NA;M;Winter;1
FRA;2014;35;NA;F;Winter;1
FRA;2014;37;NA;F;Winter;1
FRA;2016;15;NA;F;Summer;5
FRA;2016;16;NA;F;Summer;3
FRA;2016;17;NA;F;Summer;7
FRA;2016;18;NA;F;Summer;1
FRA;2016;19;NA;M;Summer;2
FRA;2016;19;NA;F;Summer;4
FRA;2016;20;NA;M;Summer;1
FRA;2016;20;NA;F;Summer;5
FRA;2016;20;Bronze;M;Summer;1
FRA;2016;20;Silver;M;Summer;2
FRA;2016;20;Silver;F;Summer;1
FRA;2016;21;NA;M;Summer;17
FRA;2016;21;NA;F;Summer;22
FRA;2016;21;Bronze;M;Summer;1
FRA;2016;21;Silver;M;Summer;1
FRA;2016;22;NA;M;Summer;9
FRA;2016;22;NA;F;Summer;17
FRA;2016;22;Gold;M;Summer;1
FRA;2016;22;Silver;F;Summer;2
FRA;2016;23;NA;M;Summer;8
FRA;2016;23;NA;F;Summer;16
FRA;2016;23;Gold;F;Summer;1
FRA;2016;23;Silver;M;Summer;2
FRA;2016;23;Silver;F;Summer;3
FRA;2016;24;NA;M;Summer;23
FRA;2016;24;NA;F;Summer;14
FRA;2016;24;Gold;M;Summer;1
FRA;2016;24;Bronze;M;Summer;1
FRA;2016;24;Silver;M;Summer;4
FRA;2016;24;Silver;F;Summer;3
FRA;2016;25;NA;M;Summer;26
FRA;2016;25;NA;F;Summer;12
FRA;2016;25;Gold;M;Summer;1
FRA;2016;25;Bronze;M;Summer;1
FRA;2016;25;Silver;M;Summer;4
FRA;2016;26;NA;M;Summer;14
FRA;2016;26;NA;F;Summer;15
FRA;2016;26;Bronze;M;Summer;1
FRA;2016;26;Silver;M;Summer;1
FRA;2016;26;Silver;F;Summer;2
FRA;2016;27;NA;M;Summer;17
FRA;2016;27;NA;F;Summer;8
FRA;2016;27;Gold;M;Summer;4
FRA;2016;27;Bronze;M;Summer;2
FRA;2016;27;Silver;M;Summer;2
FRA;2016;27;Silver;F;Summer;3
FRA;2016;28;NA;M;Summer;19
FRA;2016;28;NA;F;Summer;13
FRA;2016;28;Gold;F;Summer;1
FRA;2016;28;Bronze;M;Summer;5
FRA;2016;28;Silver;M;Summer;3
FRA;2016;28;Silver;F;Summer;1
FRA;2016;29;NA;M;Summer;19
FRA;2016;29;NA;F;Summer;14
FRA;2016;29;Gold;M;Summer;1
FRA;2016;29;Bronze;M;Summer;1
FRA;2016;29;Bronze;F;Summer;1
FRA;2016;29;Silver;M;Summer;4
FRA;2016;29;Silver;F;Summer;1
FRA;2016;30;NA;M;Summer;5
FRA;2016;30;NA;F;Summer;8
FRA;2016;30;Bronze;M;Summer;1
FRA;2016;30;Silver;M;Summer;1
FRA;2016;30;Silver;F;Summer;3
FRA;2016;31;NA;M;Summer;19
FRA;2016;31;NA;F;Summer;4
FRA;2016;31;Gold;F;Summer;1
FRA;2016;31;Bronze;M;Summer;4
FRA;2016;31;Bronze;F;Summer;1
FRA;2016;31;Silver;M;Summer;1
FRA;2016;31;Silver;F;Summer;1
FRA;2016;32;NA;M;Summer;10
FRA;2016;32;NA;F;Summer;4
FRA;2016;32;Gold;M;Summer;2
FRA;2016;32;Bronze;M;Summer;1
FRA;2016;32;Silver;M;Summer;3
FRA;2016;33;NA;M;Summer;7
FRA;2016;33;NA;F;Summer;2
FRA;2016;34;NA;M;Summer;10
FRA;2016;34;NA;F;Summer;3
FRA;2016;34;Silver;M;Summer;3
FRA;2016;34;Silver;F;Summer;1
FRA;2016;35;NA;M;Summer;10
FRA;2016;35;Gold;M;Summer;1
FRA;2016;36;NA;M;Summer;4
FRA;2016;36;NA;F;Summer;1
FRA;2016;36;Gold;F;Summer;1
FRA;2016;36;Silver;M;Summer;1
FRA;2016;37;NA;F;Summer;1
FRA;2016;37;Silver;F;Summer;1
FRA;2016;38;NA;M;Summer;1
FRA;2016;38;Gold;M;Summer;1
FRA;2016;39;Silver;M;Summer;1
FRA;2016;40;NA;M;Summer;1
FRA;2016;40;NA;F;Summer;1
FRA;2016;40;Gold;M;Summer;1
FRA;2016;41;NA;F;Summer;4
FRA;2016;42;NA;M;Summer;1
FRA;2016;42;NA;F;Summer;2
FRA;2016;42;Gold;M;Summer;1
FRA;2016;47;NA;M;Summer;2
FRA;2016;50;NA;M;Summer;1
FRA;2016;50;Gold;M;Summer;1
FRA;2016;51;NA;F;Summer;2
FRA;2016;53;NA;M;Summer;1
FRA;2016;53;Gold;M;Summer;1
POR;1912;-1;NA;M;Summer;1
POR;1912;17;NA;M;Summer;2
POR;1912;21;NA;M;Summer;3
POR;1912;24;NA;M;Summer;1
POR;1912;27;NA;M;Summer;1
POR;1920;-1;NA;M;Summer;18
POR;1920;19;NA;M;Summer;2
POR;1920;28;NA;M;Summer;7
POR;1920;29;NA;M;Summer;2
POR;1920;31;NA;M;Summer;4
POR;1920;32;NA;M;Summer;2
POR;1920;36;NA;M;Summer;5
POR;1924;-1;NA;M;Summer;6
POR;1924;19;NA;M;Summer;1
POR;1924;21;NA;M;Summer;1
POR;1924;21;Bronze;M;Summer;1
POR;1924;22;NA;M;Summer;3
POR;1924;22;Bronze;M;Summer;1
POR;1924;23;NA;M;Summer;1
POR;1924;24;NA;M;Summer;1
POR;1924;25;NA;M;Summer;3
POR;1924;25;Bronze;M;Summer;1
POR;1924;32;NA;M;Summer;3
POR;1924;33;NA;M;Summer;2
POR;1924;34;NA;M;Summer;2
POR;1924;35;NA;M;Summer;5
POR;1924;36;NA;M;Summer;3
POR;1924;38;NA;M;Summer;6
POR;1924;38;Bronze;M;Summer;1
POR;1924;39;NA;M;Summer;3
POR;1924;40;NA;M;Summer;2
POR;1924;49;NA;M;Summer;1
POR;1928;-1;NA;M;Summer;1
POR;1928;19;NA;M;Summer;2
POR;1928;20;NA;M;Summer;4
POR;1928;21;NA;M;Summer;2
POR;1928;22;NA;M;Summer;1
POR;1928;23;NA;M;Summer;1
POR;1928;24;NA;M;Summer;2
POR;1928;25;NA;M;Summer;2
POR;1928;26;NA;M;Summer;6
POR;1928;26;Bronze;M;Summer;1
POR;1928;27;NA;M;Summer;2
POR;1928;27;Bronze;M;Summer;1
POR;1928;28;NA;M;Summer;1
POR;1928;30;NA;M;Summer;3
POR;1928;36;Bronze;M;Summer;1
POR;1928;39;NA;M;Summer;2
POR;1928;39;Bronze;M;Summer;1
POR;1928;40;NA;M;Summer;1
POR;1928;41;Bronze;M;Summer;1
POR;1928;42;NA;M;Summer;2
POR;1928;43;Bronze;M;Summer;1
POR;1928;51;NA;M;Summer;1
POR;1932;-1;NA;M;Summer;4
POR;1932;26;NA;M;Summer;1
POR;1932;29;NA;M;Summer;1
POR;1932;42;NA;M;Summer;1
POR;1932;46;NA;M;Summer;1
POR;1936;22;NA;M;Summer;1
POR;1936;28;NA;M;Summer;3
POR;1936;30;NA;M;Summer;1
POR;1936;30;Bronze;M;Summer;1
POR;1936;31;NA;M;Summer;1
POR;1936;33;NA;M;Summer;1
POR;1936;34;NA;M;Summer;4
POR;1936;34;Bronze;M;Summer;1
POR;1936;35;NA;M;Summer;6
POR;1936;37;NA;M;Summer;1
POR;1936;39;NA;M;Summer;2
POR;1936;39;Bronze;M;Summer;1
POR;1936;44;NA;M;Summer;1
POR;1936;45;NA;M;Summer;1
POR;1936;50;NA;M;Summer;1
POR;1948;-1;NA;M;Summer;18
POR;1948;20;NA;M;Summer;5
POR;1948;22;NA;M;Summer;1
POR;1948;23;Silver;M;Summer;1
POR;1948;24;NA;M;Summer;3
POR;1948;25;NA;M;Summer;6
POR;1948;26;NA;M;Summer;1
POR;1948;27;Silver;M;Summer;1
POR;1948;28;NA;M;Summer;3
POR;1948;29;NA;M;Summer;1
POR;1948;31;NA;M;Summer;2
POR;1948;32;NA;M;Summer;2
POR;1948;38;NA;M;Summer;1
POR;1948;40;NA;M;Summer;1
POR;1948;41;NA;M;Summer;5
POR;1948;41;Bronze;M;Summer;1
POR;1948;42;NA;M;Summer;1
POR;1948;42;Bronze;M;Summer;1
POR;1948;46;NA;M;Summer;6
POR;1948;46;Bronze;M;Summer;1
POR;1948;47;NA;M;Summer;3
POR;1952;19;NA;M;Summer;1
POR;1952;20;NA;M;Summer;8
POR;1952;20;NA;F;Summer;5
